Artist,Title,Link,Lyrics,Theme
Young Buck,Lose My Mind,/y/young+buck/lose+my+mind_20409663.html,"[Intro:]  
Yeah man is like I don't been to so much man I don't see so much shit out here
man, all this material shit this shit don't mean a shit to me man, No its like
I didn't do so much man I ain't got no shit to show for man, no fuck the world
man, no Buck the world, yeah Buck the world I like that, yeeaah  
[Verse:]  
Everybody trying to KILL me  
I don't have no friends  
Am by myself in this MOTHAFUCKIN pen  
Don't you DISS me, nothings going right and yeah I wanna fight  
So I'm jumping in the night you gonna RESPECT me  
I don't wanna talk my nerves bad and I having suicidal thoughts  
Somebody WATCHING me I can feel the heat who ever in here is scared  
I can hear they heart beat and they are not STOPPING me  
I'm out of control like a nigga locked up then just got out of the hole  
What the DO TO ME, put me in this game give me all this fame  
And expect for me to change my fucking mind  
[Chorus:]  
You mothafuckas don't know me (lets go)  
You mothafuckas don't know me (yeeah)  
You mothafuckas don't know me (come on)  
You mothafuckas don't know me  
[Verse:]  
I am not going to jail, we gonna smoke our weed  
We don't need no help, you don't wanna fuck with me  
I do not tell, ya won't get enough, I'm from the neighborhood where we trow
the first punch, get out of my way, I had a bad day  
My brother wouldn't die if I had my AK, ya don't feel me  
I am on the edge, so when I woke up on the wrong side on the bed  
You don't love me, you just like my call and if I'm ever with broke you find
another star, don't you touch me, I don't need a wife I love my lil girl but
her momma needs a life  
[Chorus:]  
You mothafuckas don't know me (come on)  
You mothafuckas don't know me (yeeah)  
You mothafuckas don't know me (lets go)  
You mothafuckas don't know me (yeeah)  
You mothafuckas don't know me (yeeah)  
  
The business is entertainment  
And what entertains the customers is the sight of blood  
Cam, I mean I was being nice to him  
Okay I' get him  
Yo niggaz worship the ground I walk on I make mills of the tracks I talk on  
Its king, KING  

",
Young Buck,Money Good,/y/young+buck/money+good_20410573.html,"G-Unit!!  
Aiyyo if you got more than a hundred dollars in your pocket  
Aiyyo make some noise in this bitch  
Cause I'm gettin money like a muh'fucker y'all (YEAH!)  
  
Work for the money money (c'mon) do ya thang now  
Work for the money money (get it, get it) put it down now  
Work for the money money (c'mon) do ya thang now  
Work for the money money (get it, get it) put it down now  
Work for the money money (c'mon) do ya thang now  
Work for the money money (let's go!) put it down now  
Work for the money money (c'mon) do ya thang now  
Work for the money money (get it, get it) put it down now  
  
Twenty six's got me big big wheelin'  
Money over bitches, I'ma get me a million  
Thangs done changed, I'm hotter than a flame  
So it's no time for me to beef with Jada, Joe or Game (Game)  
Diamonds in my chain (chain) a Chevy in my yard  
And a baby blue Phantom that I keep in the garage (uh-oh!)  
Come here, let me talk to you, show you what my grill 'bout  
Ice like Paul Wall but I can't take mine out (Yeahhh!)  
Let's play the game ""Big Bank Take Lil' Bank""  
Flood it like Katrina, make sure that your ship sank (damn!)  
You would think money's growin on trees  
The way your boy run through a couple hundred G's  
Fresh white tee 'bout to get my hustle on (yeah!)  
I ain't goin to the club, 'til all my work gone (C'MON!)  
I'm leanin on the leather, and grippin on the wood  
And I can build whatever, you know my money good, yeah  
  
[Chorus]  
If can get money (money) I be in the hood (hood)  
I be stackin' paper like a real nigga should  
My money good, get money!! We ballin' in the hood  
Money good, get money!! We ballin' in the hood  
I be pimpin' hard (hard) and I got them hoes (hoes)  
You ain't gotta ask me, you already know  
My money good, get money!! We ballin' in the hod  
Money good, get money!! We ballin' in the hod  
  
I got my mind on my money (money) my money on my mind (mind)  
I'm good in the hood so you know I'm gon' shine  
Get you some, get you some, get you some, get you some  
Get you some, get you some, get you some, get you some (Yeahhhh!)  
I'm sellin' everythang (thang) and savin' every dime (dime)  
I'm good in the hood so you know I'm gon' shine  
Get you some, get you some, get you some, get you some  
Get you some, get you some, get you some, get you some (Yeahhhhh!)  
  
Fifty for the watch (watch) a hundred for the bracelet  
I'm headed to the top (top) I can damn near taste it  
I represent my block (block) and give away the ones (c'mon!)  
The hustle never stops so my job is never done (ayy!)  
So tell me what it costs (costs) and show me who the boss (boss)  
Put your money where your mouth is, I'ma break him off (break him off)  
If you wanna know the reason why I act like that  
I can fit a half a mil' in this Louie backpack, yeah  
  
[Chorus]  
  
Go and do your thang (thang) just don't get caught  
Let your money talk (Hey!) I let my money talk for me  
If shorty wanna hate, then tell the bitch to walk  
Let your money talk (Hey!) I let my money talk for me  
  
Call me what you want, but you can't call me broke (broke)  
Cause gettin' big bags of money's all we know (know)  
Marble floors in the projects, ghetto millionaire  
All this Gucci in my closet, I don't know what to wear (yeah!)  
Bentley outside by the ice cream truck (truck)  
Just ride through the hood, ask 'em if they seen Buck (Buck)  
Thought I wouldn't make it, but look at me now  
That's why I painted the Benz the same color as Cristal (Let's go!)  
  
[Chorus]  
  
Get money!!  
Hey, get money!!  
Get money!!  
Hey, get money!!

",
Young Buck,Thou Shall,/y/young+buck/thou+shall_10196122.html,"G-Unit!!!  
Yeah...  
You better kill me  
50, lemme get these niggas  
(get 'em Buck!!!)  
  
I brush my teeth, load my clip, and go bust my heat  
I'm in too deep, I can't say fuck the streets  
I need some sleep, the fiends still comin'  
Bush 'bout to blow this bitch up  
Better get money, dead bodys get picked up  
I'm David in teen's now  
Niggas we're digital, but they work triple beams now  
I'm livin' for me now, 'cause I done went to war with the other side  
Lucky me, 'cause the enemies mother and brother died  
Hot shot gun shell's and teflon chest plate's  
It's tatt'ed on my arm nigga, thugin' till my death day  
Ya'll niggas just wait, right after my court date  
It's gonna get grimey, like new york say  
Bitch niggas horse play, real niggas gon' spray  
Bang the fo', change clothes, and come back the same day  
Better holla mayday, 'cause we comin'  
And we gunnin at any muthafucka want sumthin  
  
They say thou shall not steal, thou shall not kill  
But rub me the wrong way, nigga and I will  
Thou shall not cheat, thou shall not squeel  
'Cause niggas'll put a hole in ya ass, and that's real  
They say thou shall not steal, thou shall not kill  
But rub me the wrong way, nigga and I will  
Thou shall not cheat, thou shall not squeel  
'Cause niggas'll put a hole in ya ass, and that's real  
  
I'm already dead, can't kill me nigga  
And even if I do die, I'm still gon' kill ya  
I'm unfamiliar with a lot of these soldiers  
I go out in the road, and niggas think that it's over  
Runnin, the fiends all puttin too much soda on the d'  
You would think niggas know, 'cause they older than me  
Been here longer than me, and still peace'n a ounce out  
How can ya' be a birdman, if you don't know how to count  
It's back to the black gloves, and home invasions  
Puttin holes in a nigga, the size of a gold dayton  
No I'm not waitin on nothin, no more  
Eather you pay me what you owe me, or I'm cuttin ya throat  
Nigga ya baby momma know me, go and ask the hoe  
How I done tied her ass up over a bag of dope  
I'll be glad to go to the pen over revenge  
I'm comin' out the same way, a nigga went in  
  
They say thou shall not steal, thou shall not kill  
But rub me the wrong way, nigga and I will  
Thou shall not cheat, thou shall not squeel  
'Cause niggas'll put a hole in ya ass, and that's real  
They say thou shall not steal, thou shall not kill  
But rub me the wrong way, nigga and I will  
Thou shall not cheat, thou shall not squeel  
'Cause niggas'll put a hole in ya ass, and that's real  
  
Boom!, g-unit!!!, we on some military shit nigga  
You better kill us all, 'cause we commin'  
Muthafucka's!

",
Young Buck,War Witcha Homeboy,/y/young+buck/war+witcha+homeboy_20404163.html,"[Intro]  
Nigga, G-Unit Nigga!!  
Dayum.. I neva knew dis rap shit  
Could have a nigga beefin' wit his own homebois, ya'know?  
Shit fucked up, but dis how it goes...  
[Verse]  
Came up (Yuh!), I did my thang  
Dis is so real I ain't sayin' no names (Nah!)  
Started wit' a dream like Martin Luther King  
'Till tha Fed's came sayin' my whole fuckin' team (Huh!)  
Switched my game up, started from tha bottom (Why?!)  
My Daughter on tha way I don't need these problems (Aiight)  
Find me a new job - I wanna rap  
So I got myself a new squad, got out tha trap  
Didn't have too many niggas ridin' wit' me then (Uh)  
But now everybody wanna ride in my Benz (Uhh!!)  
Dis one nigga dat I called a friend of mine  
He was really right there when I didn't have a dime (Yeahh!)  
But I stayed on tha grind, waited in tha line  
Thinkin' dat we'd both git rich in due time (Nigga!)  
My blessin' came and people started to listin  
It's G-Unit now so I put him in posission (Owh!)  
To ride wit' a nigga, and make his own bread  
Can't give him tha world but hayell, I did what I can  
He got a lil' man dat he called his artist (Yeah!)  
I took him right in like ""Damn, let's start dis."" (C'monn!)  
Brought him round 50 to show him what he got  
He looked at me quickly and said he was hot  
We was on our way, straight to tha top  
But my homeboi feel like his man need to drop (Uh ohh)  
His frustration kicks in, now here we go  
My homeboi feelin' like I owe a lil' mo'  
Meanwhile dis tha 1st week my album out (Okayye!)  
Shit my own damn mama didn't have a house (Phureal!)  
Stay focused tha way I post dis  
When tha lights on, you can see tha roaches (Uh huh)  
Shit got bad, my homeboi really got mad  
'Cause he started losin' everythang dat he had (Aahh!)  
Nobody to blame but who else, Guess who?  
He started sendin' threats sayin' what he gon' do (Whudd!!)  
Now I can't live around dis beef stuff (Nah)  
Dis ain't New York, my city ain't big enough  
So I'm lookin' fo' my homeboy wit' guns and shit (C'monn)  
Askin' The Lord how did it come to dis (Why?!)  
There he goes, right there with his toy souljas  
I'm all by myself, let's git dis ova  
Dogg down on the whole crowd, don't nobody move  
Where my homeboi at, what he say he gon' do? (Huh!)  
Outta nowhere, my homeboi show his face (Aye!)  
But one of his souljas pull a gun from his waist (Dayum!!)  
I started to shoot, but I looked in his eyes  
And then I realized dat he didn't wanned die  
So it's back to my homeboi, Wussup now?!  
He like ""Damn Buck, you really actin' fucked up now""  
I'm like ""Nawhh, niggas say you trynnah kill me.""  
Glock still out nobody gittin' near me (Unh uh)  
A car door opens, and who do I see?!  
My homeboi artist who was down wit' me  
He holla ""Put ya guns down, and put ya hands up"" (What?!)  
I wadn't thinkin' I just fucked ya man up  
Picked up my strap, hopped in my 'Lac truck (C'monn)  
Told my homeboi ""Ya mayn's an act up"" (Nigga!!)  
Weeks went by, and we got back cool  
First it's shame on 'em, then it's shame on you (You!)  
'Cause these same ol' dues dat I let back round (Okayye)  
Doin' all kinds'a shit behind my back now  
Wanna sleep wit' tha enemy to make some noise? (Aiight!)  
But dis how it go in tha streets, when you war witcha homeboi  
[Outro]  
They smilin' in ya face  
All tha time they wanna take ya place (Backstabbas.. Backstabbas..)  
They smilin' in ya face  
All tha time they wanna take ya place (Backstabbas.. Backstabbas..)  

",
Young Buck,Welcome To The South,/y/young+buck/welcome+to+the+south_10196126.html,"Young Buck:  
Young Buck, Lil Flip, David Banner c'mon  
G-Unit In This Bitch, G-Unit In This Bitch  
  
The Dirty, Dirty  
Show 'Em How The South Do  
Gold Grills, Coupe' Devilles Sittin On 22's  
The Dirty, Dirty Baby  
Show 'Em How The South Do  
We Pop Pills, Shoot To Kill, You Know What We 'Bout  
And On Behalf Of G-Unit, Welcome To The South  
  
Working This Wood Wheel, Ya'll Don't Know How Good It Feel  
Just Come To Cashville, Ya'll Gon See How Hood It Is  
We In The Projects, Cookin' Chikens In The Kitchen  
We Go to Prison, But Get Out And Go Back To Gettin' It  
Your Hood Ain't No Harder Than Mine, Bitch, We All Thuggin'  
We Fight In Clubs, Hit The Parkin Lot, And Start Bustin'  
I Know I'm Country, I can't Help It I'm From Tennessee  
I'm Throwin' Up This Hennisey, And Blowin Up My Enemies  
Ya'll Niggas Remember Me? Not Because The Bird's Tennekee  
But Young Buck Been A G', I Give A Fuck Who You Be Boy  
I Want In On Everything, A Dime Bag, If So Come See Me For It  
To Be A Star, All You Need Is A Pyrex Jar  
Some Soldiers, And Some Baking Soda, You Can Buy That Car  
  
Gold Grills, Coupe' Devilles Sittin On 22's  
The Dirty, Dirty Baby  
Show 'Em How The South Do  
We Pop Pills, Shoot To Kill, You Know What We 'Bout  
And On Behalf Of G-Unit, Welcome To The South  
  
David Banner:  
I Swear On The Soul's Of Our Dead Cousin's  
I Ain't Fuckin, Man I'm Commin Ak 40's Bustin',  
7's And Mack 11's  
I Told 'Em All I Ain't No Hoe  
But Niggas Don't Listen Till You Kick A Nigga,  
Smack Him With That Callico  
I'm Tryin To Stay In Gods Plan  
But I Hadta Show These Faggots That Your Fuckin With A Man, Ya Bitch!  
I Left Them Niggas Needin'Path  
And Ya'll Probly Won't Live To See This Weekend,  
Gotta Go, Gotta Go, FUckin Mash Out  
I Hit The Dro' A Lil More And Then I Pass Out  
Crashin' The H2, Bitches I Hate You  
Now you Keep Talkin Shit, I Kidnap And Ducktape You  
Let Them Faggots Rape You  
Then It's Back To Mississippi, If Ya Boys Want Revenge  
Tell Them Bitches Come And Get Me  
'cause I Was Born In This Bitch To Die  
I'm In Queens, In Your 'Lac, With Your Bitch, Gettin' High  
  
Young Buck:  
Gold Grills, Coupe' Devilles Sittin On 22's  
The Dirty, Dirty Baby  
Show 'Em How The South Do  
We Pop Pills, Shoot To Kill, You Know What We 'Bout  
And On Behalf Of G-Unit, Welcome To The South  
  
Lil Flip:  
I'm The King, It Ain't No Mystery, So Fuck Ya'll Niggas Dissin' Me  
I'm Goin' Down In History, I'm Leavin' With A Victory  
Yo' Baby Momma Kissin' Me, Talkin' 'Bout She Missin' Me  
Since I'm A Star, When I Hit The Door, They Never Friskin' Me  
'cause I Pack A Pound, Just Ask Around, Like 50 ""I'll Back You Down""  
Run To Ya' Crib And Snach Ya' Pounds, Everybody On The Ground  
You Know My Niggas Hold Me Down, What Goes Around Comes Around  
I Represent H-Town, Still Run The Underground  
With Bricks On The Greyhound, Spree's On My Escalade  
I'm Glad I Made It Out The Game, It Gotta Be A Better Way  
Now We Gettin' Cheeda', Now We On Another Level  
It's Clover G And G-Unit, Young Buck, Shut 'Em Down  
  
Young Buck:  
Gold Grills, Coupe' Devilles Sittin On 22's  
The Dirty, Dirty Baby  
Show 'Em How The South Do  
We Pop Pills, Shoot To Kill, You Know What We 'Bout  
And On Behalf Of G-Unit, Welcome To The South  
Gold Grills, Coupe' Devilles Sittin On 22's  
The Dirty, Dirty Baby  
Show 'Em How The South Do  
We Pop Pills, Shoot To Kill, You Know What We 'Bout  
And On Behalf Of G-Unit, Welcome To The South

",
Young Buck,Where The Haters At?,/y/young+buck/where+the+haters+at_20404123.html,"[Chorus: Young Buck]  
They was glad I was broke, mad 'cause I'm rich  
So put that nigga out if it's a hater in this bitch (uh-oh!!)  
Stuntin in the club, make 'em start a riot  
Throw my hood up then go take it outside  
[Repeat]  
[Verse 1: Young Buck]  
Why you hate me nigga? Yo baby momma love me  
She see me in the club, and runs up and hug me  
I show her no love, she keep on comin back  
Tellin me she got yo club, and where yo money at  
It must be my 'Lac, that's sittin on Pirellis  
The way I count stacks, that's got these niggas jealous  
See I'm hard on a hoe, I get down for mine  
You need a hand-out bitch, don't waste ya time  
If you don't work (you don't work), you don't eat (you don't eat)  
We go to jail, go to church, go to sleep  
I'm ridin' 'round wit Scrappy in the A wit my heat  
Tryna figure out how to get to Peachtree  
Come on nigga  
[Verse 2: Lil' Murder]  
Young nigga, but a certified playa  
But youse a bitch nigga, youse a bonafide hater  
They was glad I was broke, but now I'm livin major  
Hustlin and servin niggas like a waiter for the paper  
We ridin down the strip in sumthin so wet  
When ya bitch see a nigga, wanna suck a nigga dick  
Smokin' dro and drinkin' liquor till a nigga get sick  
Every city, every state, it's the same ol' shit  
Nigga money make the world go 'round so get ya hustle on  
These niggas snitchin' so much, I'm like ""fuck a phone""  
Mad 'cause I'm on, they love to see me down  
I know you gon' let me shine and get mine  
Nigga  
[Chorus]  
[Verse 3: All-Star]  
Look, hatin' ain't healthy, nigga so keep it movin'  
These shots will wake ya whole hood up, I'm sleepin' through it  
Chea, I'm used to it, I done made a gun fire  
Pull the trigger one time, sound like a gun fight  
You was glad I was broke, now ya mad 'cause ya hoe  
Love it when a nigga put it in the back of her throat  
Buck, Hi-see, Murder, and Star, we ain't never scared  
I don't need my pistol in the club, I'll brawl there  
I know hustlers that do deal white  
Jump stupid, find out what these boots feel like  
Yea, y'all know me, All-Star I'm so street (yea)  
What it is, what it ain't, what it gon be  
[Verse 4: Hi-C]  
I don't bust my gun, like a halftime football game  
I aimed straight and I took y'all name  
And ya whole click look all lame  
You can catch me in the house with a pyrex and it cook all caine  
Put that metal in ya mouth, you gon swear I was doctor walls  
I'm in the club with my muthafuckin' glock in drawers  
I had to let my nuts hang, so I dropped my balls  
You ain't hit him wit no bullets nigga shot the walls  
You shoot to scare, I aim and kill  
When I dump on you, they gon think yo brain ain't real  
I'm heavyweight in the game, you featherweight  
When they hear a nigga take a loss, they wanna celebrate  
Bitch  
[Chorus]  

",
Young Dro,100 Yard Dash,/y/young+dro/100+yard+dash_20359833.html,"Young Dro  
Y'all already know what it is when I'm on that Ecstasy  
Who dis is? Grand Hustle? Aye let's do it nigga  
  
All we make is cash, straight drop glass  
Niggas try to jack it, we'll straight drop ass  
Trunk on blast and our cars go fast  
Choppa make a nigga do a 100 yard dash  
  
I'ma bank head veteran, got 'em takin' eccederin  
Suckas caught headaches when they saw me on David Letterman  
Ride 'round sever an' off the heads to my brother en  
Man, this gangsta picture been on Paul Wall ever since  
  
I was young wit medicine, now I'm in the yellow bent  
Thought the shit was lame, Das, why I ain't go and get the yellow tint?  
Tell 'em Kent we ride phantoms supplyin' anthems  
Body full of reptile camo's and fine pampers  
  
Shine amper, fox fur, submarine boxster  
Kill a nigga ass on time, they call me clockster  
Light skin Mossberg, not the black but the chrome one  
26 Davins, the black back with the chrome front  
  
All we make is cash, straight drop glass  
Niggas try to jack it, we'll straight drop ass  
Trunk on blast and our cars go fast  
Choppa make a nigga do a 100 yard dash  
  
Aye look, Brasco Astro  
Big shipment in advance, dead fresh nigga plaid put on castro  
Give 'em what they ask for, 20 thousand in sacks  
Stand on the trap till I see the damn task force  
  
Come back in a black porche, me and Bola  
This Xtaci time, when the sunshine's it's over  
White cola, systems are metric, force successive  
Ain't no choice, I'm aggressive  
  
My brauds walk on giseptics and nati  
Mark Jacobs in the maple Marzarati  
I'm rich, nothin' to do, so I'm taking up karate  
And I'm taping up my body like the NFL quarterback  
Michael Vick shit, I know how to bring a quarterback  
  
All we make is cash, straight drop glass  
Niggas try to jack it, we'll straight drop ass  
Trunk on blast and our cars go fast  
Choppa make a nigga do a hundred yard dash  
  
Bitch please, shawty I know you ain't got these  
Varagomas on my face and some Juicy Gator jeans  
Bitch I'm ballin' wit some pimps who be lettin' they shoulda lean  
Know them grills gone bling and them banks go ching  
  
Listen, I'm a queen, five carat ring  
See through blouse and my nipples ain't seen  
Everybody know that I'm quick to beat a hoe ass  
In a quick flash, make them bitches hit the floor fast  
  
Drop top in the other seat, I got plenty cash  
Always first class, bitch I was made to last  
You a old rag still stuntin' wit a coach bag  
Young fly bitches like to ride when the beat blast  
  
All we make is cash, straight drop glass  
Niggas try to jack it, we'll straight drop ass  
Trunk on blast and our cars go fast  
Choppa make a nigga do a hundred yard dash

",
Young Dro,Hear Me Cry,/y/young+dro/hear+me+cry_20406993.html,"Ay, boi, wat's up, wat's hannenin'?  
It's ya boy, Young Dro, fuckin' around with me, man  
I'ma teach ya niggas how to cry, ya keep fuckin' with me  
I been doing hard shit, right, shit get fucked up  
A lot of shit get fucked up, do about it, nigga  
Could you do? Could you do? Yeah  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
I miss grand momma Maggie, I miss Josh  
Ponto, I neva fogot cha, plus they killed Tasha  
On top of that, I got shot up and guess who did it, my patna  
Askin' God is it probably okay if he could just wash it away?  
See the expression that I got on my face  
See the weapon that I got on my waist  
I'm still trippin', my mom still slippin'  
Pray for me and wait for me as soon you and my daughter get rich  
These days for me T.I. made a way for me  
And Jason had a place for me  
Doug on the case with me plus Hannah they makin' me straight  
They knew I'm ghetto but I got what it takes  
See the PSC without me, they fake, my niggas  
God is my witness and I'm cryin' the time I'm living  
But I will never give up walkin' to my rhythm, like wat?  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
I never talked about this but now is the time  
I tried to let it go but this shit destroyed my mind  
My homie, his momma dying and his baby daughter, she blind  
She got no one to play with nuttin' but a daughter that's mine  
I'm takin' more than time, Lord, hurry, they killed Brian  
And plus they killing kids, hurry up, 'fore they kill mine  
Killing time, lately there's a funeral, I'm soon to go  
Young Dro, bless me in peace and look at the moon blow  
Thinking about wen my daddy got high and I had my room closed  
Broke, I can't survive winter wearing these June clothes  
Blooms slow up with flower, I'll die in hours  
The water gone off but I'm cool, my tears shower me  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
I'm finna cry man, call Quntay  
This shit hurt for real tip, call Donsay  
Tell him that I meant for one day  
For us to make shit, shawty that nig shot me up  
I couldn't take it  
Plus I had to wear a shit bag but I forgave him  
He shot me but God helped me fly off like a raven  
Don't hate him, pray for him  
Zayzay made a way for him, my homeboy died, yeah [Incomprehensible]  
All I got is faith, pimp and money from the seventies  
All kind of felonies, a playa like Bill Bellame  
I'ma go to heaven, nigga, fuck, wat y'all tellin' me  
Fuck it, I'ma stop rappin', shawty, sang this hear  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  
Hear me cry, it's like mmm, mmm, mmm  
Hear the shots they like boom, boom, boom  
Heads high at the moon, moon, moon  
And when we die, it's like soon, soon, soon  

",
Young Dro,It Ain't Over,/y/young+dro/it+aint+over_20694322.html,"Extreme-aai  
This system x2 (hey...)  
Street my x2  
Classic x3  
Right about now x2  
Come on, all tha ladies,  
Get on tha dance floor  
And just get you're ass on  
Come on come on and just  
[Chorus x2]  
Fuck tha fat lady, lean over to tha trap lady sane  
Fish, scaleboy, nineteen eighty kane  
Eighty chevey frame, ride 4 and everythang  
Diamonds in my chain, shining on tha lane  
[Verse 1]  
(i want you to check this out, hey)  
My car fusha, everything's super  
Lights camera action, no time for bloopers  
Fishscale shawty, I'm tha blue coop mover  
Definitely lot of losers, snatching bro'd n used up  
Show her how to blow on my glass, eighty cash  
Eighty pecks of decks, and tha classical eighty jazz  
Eighty bags of money, eighty macks from royne  
A.K.A. they turning beef to eighty packs of bologne  
They waited on me, telling when its my time to cool it  
Blue chevey sit tall, like a colorado moose do  
My cookies drown like moons too, my regal look like prune juice  
Why should I be bishop, I'm drizzled, I got my own juice  
Own crew, own 26s on my own coop  
Own crib, own bricks, plus I own a couple chicks  
Know how to put bitches on they own, let her suck a dick  
Hey one when one look biggin, they gotta be licking pussy  
Money push it, bitch we got a avalanch block  
With mo cocain then they can pull off of tha dock  
Cut em off, viro ain't bitches ain't a thang  
In tha chair with tha brains gettin brains, diamonds on my chain  
  
[Chorus x2]  
[Verse 2]  

",
Young Dro,They Don't Really Know Bout Dro,/y/young+dro/they+dont+really+know+bout+dro_20370343.html,"Dro, Dro  
They don't really know about  
They don't really know about Dro  
  
Niggaz swear they know about Dro  
But they say they smokin' that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
Niggaz try stoppin' me, fulfill him like a prophecy  
While them hoes watchin' me and while them hoes jockin' me  
Feds tried to rocket me and knock me out properly  
I was on a robbery my gat sung operaly  
  
Five hundred dollar bill teach 'em 'bout Monopoly  
Mansion wit the bed in it models lay on top of me  
Niggaz tried droppin' me them slugs bounced off of me  
Murder niggaz softly, the judge still walkin' me  
  
Hoes get chunked off bitches can't talk to me  
Catch a nigga crossin' me they gotta get the law for me  
Twenty six possibly I sang to 'em gossiply  
I'mma die awesomely with grands on the top of me  
  
Mockin' me, I'll turn ya chest into podomy  
Everything mafia growin' up Gotti G  
Four fifteen's in the trunk I got a lotta beat  
How could these niggaz be Dro? They don't know how to be  
  
Dro  
Niggaz swear they know about Dro  
But they say they smokin that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
Niggaz swear they know about Dro  
But they say they smokin that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
First I let my chain glow y'all know how that thang go  
Put them colors in my rims now I'm ridin' rainbow  
Hood nigga fuck 'em all I'm at Charlie train po'  
Orange Daytona me and Kuntry ridin' mango  
  
Umbrellas pop out the Phantom do' when it rain though  
Polo that fresh like I'm Carson but I ain't lame though  
Niggas say I'm fly wit the rappin' but I can sang though  
What you know 'bout High tower Ridge and Delmar Lane though  
  
Tech jump out when I'm bustin' but I can aim though  
Make a hundred thou if you touch it you get yo brains blowed  
M and M, Regal the fuck is you in my lane fo'  
Nigga you don't see these goons and what they bring war  
  
Water paint Chevy lil' buddy said that's my rain car  
800 Benz lil' 'cause this ain't the same car  
Danger anger Herne Home ranger  
I was sellin' dope before Jesus was in a manger  
  
Dro  
Niggaz swear they know about Dro  
But they say they smokin' that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
Niggaz swear they know about Dro  
But they say they smokin' that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
Dro you can smell me, sell me, hail me  
Nigga come short on that gram you gotta scale me  
Young Dro post season wit bald head L be  
Right by auntie Rachel where Tee tee and me and Lynelle be  
  
Y'all ridin' twenty four's I ride February  
Twenty eight inches try to jack and you'll get buried  
Twelve gauge shell heat I [?] don't like to bury  
Knock a nigga teeth out his mouth for the tooth fairy  
  
Baskin Robbins paint on my Chevy my whip berry  
Fifty bricks shawty man, we blew them thangs every week  
Last week my Cutlass was blue but it change every week  
I be in the club brand new in that thang every week  
  
Haters in the club I shoot two of them lames every week  
Y'all game very weak ain't nothin' you can tell me  
Pull up in a pearl V they be like, ""How the hell he  
Sittin' up in the Phantom on Simpson eatin' a twelve piece?""  
  
That's Dro  
Niggaz swear they know about Dro  
But they say they smokin' that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro  
  
Niggaz swear they know about Dro  
But they say they smokin' that Dro  
Hey, I think y'all niggaz playin'  
They don't really know about  
They don't really know about Dro

",
